,filename,caption_generated,Pass(0)/Fail(1)
1289,/kaggle/input/facebook-hateful-meme-dataset/data/img/14028.png,A monkey on a cartoon ball,0
1290,/kaggle/input/facebook-hateful-meme-dataset/data/img/15906.png,Obedience,0
1291,/kaggle/input/facebook-hateful-meme-dataset/data/img/90648.png,Monkeys,0
1292,/kaggle/input/facebook-hateful-meme-dataset/data/img/56834.png,Gay people hanging from trees in the Muslim world,0
1293,/kaggle/input/facebook-hateful-meme-dataset/data/img/68730.png,The Statue of Liberty and the Twin Towers,0
1294,/kaggle/input/facebook-hateful-meme-dataset/data/img/40693.png,"A man with glasses, a man with a beard, a man with a mustache, a man with a mustache and a man with a mustache",0
1295,/kaggle/input/facebook-hateful-meme-dataset/data/img/47053.png,A goat,0
1296,/kaggle/input/facebook-hateful-meme-dataset/data/img/25719.png,"A man in a long coat, a car, and a toilet",0
1297,/kaggle/input/facebook-hateful-meme-dataset/data/img/89035.png,The objects present in this image are the objects present in this image,0
1298,/kaggle/input/facebook-hateful-meme-dataset/data/img/95173.png,"Hitler, the Third Reich, and then the first left",0
1299,/kaggle/input/facebook-hateful-meme-dataset/data/img/09486.png,A woman with a big ass,0
1300,/kaggle/input/facebook-hateful-meme-dataset/data/img/17928.png,A family,0
1301,/kaggle/input/facebook-hateful-meme-dataset/data/img/50962.png,"A podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium, a podium",0
1302,/kaggle/input/facebook-hateful-meme-dataset/data/img/36804.png,Sheep.,0
1303,/kaggle/input/facebook-hateful-meme-dataset/data/img/07261.png,American gyms are just white trash,0
1304,/kaggle/input/facebook-hateful-meme-dataset/data/img/05832.png,Hitler giving a speech,0
1305,/kaggle/input/facebook-hateful-meme-dataset/data/img/67543.png,A woman in a red dress,0
1306,/kaggle/input/facebook-hateful-meme-dataset/data/img/08632.png,A wrestling ring and two men,0
1307,/kaggle/input/facebook-hateful-meme-dataset/data/img/89153.png,The objects present in this image are the following: 1) A man in a suit 2) A man in a suit 3) A man in a suit 4) A man in a suit 5) A man in a suit 6) A man in a suit 7) A man in a suit 8) A man in a suit 9) A man in a suit 10) A man in a suit 11) A man in a,0
1308,/kaggle/input/facebook-hateful-meme-dataset/data/img/92183.png,"A hijab, a burqa, and a hijab",0
1309,/kaggle/input/facebook-hateful-meme-dataset/data/img/97814.png,"A woman in a wedding dress, a man in a turban, and a man in a white robe",0
1310,/kaggle/input/facebook-hateful-meme-dataset/data/img/92154.png,A fist,0
1311,/kaggle/input/facebook-hateful-meme-dataset/data/img/02478.png,Obama and McCain,0
1312,/kaggle/input/facebook-hateful-meme-dataset/data/img/58204.png,"There are 3 genders, man, woman, and 31 types of queer",0
1313,/kaggle/input/facebook-hateful-meme-dataset/data/img/96317.png,"Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewbacca, Chewb",0
1314,/kaggle/input/facebook-hateful-meme-dataset/data/img/52971.png,That's an aman baby,0
1315,/kaggle/input/facebook-hateful-meme-dataset/data/img/18407.png,"Wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing-winging, wing",0
1316,/kaggle/input/facebook-hateful-meme-dataset/data/img/54621.png,"A gas pipe, a gas cylinder, and a gas cylinder",0
1317,/kaggle/input/facebook-hateful-meme-dataset/data/img/13270.png,"A wizard, a witch, and a president",0
1318,/kaggle/input/facebook-hateful-meme-dataset/data/img/56948.png,Melon,0
1319,/kaggle/input/facebook-hateful-meme-dataset/data/img/14329.png,Black pastors are the new house negroes of the church,0
1320,/kaggle/input/facebook-hateful-meme-dataset/data/img/21346.png,A good valentine for your girl,0
1321,/kaggle/input/facebook-hateful-meme-dataset/data/img/36048.png,This would be racist if black people could read,0
1322,/kaggle/input/facebook-hateful-meme-dataset/data/img/46813.png,Goat,0
1323,/kaggle/input/facebook-hateful-meme-dataset/data/img/23074.png,Michael Avenatti,0
1324,/kaggle/input/facebook-hateful-meme-dataset/data/img/24538.png,Selfie time,0
1325,/kaggle/input/facebook-hateful-meme-dataset/data/img/28059.png,"A baby, a crib, a blanket, a pillow, a pillowcase, a blanket, a pillow, a blanket, a pillowcase, a blanket, a pillow, a pillow, a blanket, a pillowcase, a blanket, a pillow, a pillow, a blanket, a pillowcase, a blanket, a pillow, a pillow, a blanket, a pillow, a pillowcase, a blanket, a pillow,",0
1326,/kaggle/input/facebook-hateful-meme-dataset/data/img/49076.png,"A man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man",0
1327,/kaggle/input/facebook-hateful-meme-dataset/data/img/92180.png,Sheep,0
1328,/kaggle/input/facebook-hateful-meme-dataset/data/img/90256.png,"The Kaaba, the black stone in the middle of the picture, is the holiest place in Islam.",0
1329,/kaggle/input/facebook-hateful-meme-dataset/data/img/17802.png,Islam establishes a country and turns it into a hole,0
1330,/kaggle/input/facebook-hateful-meme-dataset/data/img/73180.png,"A man with dreadlocks, a chair, and a book",0
1331,/kaggle/input/facebook-hateful-meme-dataset/data/img/78069.png,Cancer,0
1332,/kaggle/input/facebook-hateful-meme-dataset/data/img/60758.png,"A hijab, a burqa, and a hijab",0
1333,/kaggle/input/facebook-hateful-meme-dataset/data/img/86325.png,"A woman in a bikini, a coffee maker, and a knife",0
1334,/kaggle/input/facebook-hateful-meme-dataset/data/img/50137.png,"A goat, a man, and a crowd",0
1335,/kaggle/input/facebook-hateful-meme-dataset/data/img/12890.png,Hitler getting his tan on,0
1336,/kaggle/input/facebook-hateful-meme-dataset/data/img/57208.png,A potato for lunch,0
1337,/kaggle/input/facebook-hateful-meme-dataset/data/img/49786.png,black lives matter,0
1338,/kaggle/input/facebook-hateful-meme-dataset/data/img/21836.png,"A man with a beard, a man with a hat, and a man with a beard",0
1339,/kaggle/input/facebook-hateful-meme-dataset/data/img/68321.png,"A woman with a bandage on her head, a man with a bandage on his arm, and a woman with a bandage on her leg",0
1340,/kaggle/input/facebook-hateful-meme-dataset/data/img/61953.png,Donald Trump,0
1341,/kaggle/input/facebook-hateful-meme-dataset/data/img/75092.png,Lesbian Trans Woman,0
1342,/kaggle/input/facebook-hateful-meme-dataset/data/img/28401.png,A birthday party,0
1343,/kaggle/input/facebook-hateful-meme-dataset/data/img/65413.png,"A smile, a smile, and a smile.",0
1344,/kaggle/input/facebook-hateful-meme-dataset/data/img/62854.png,Down syndrome,0
1345,/kaggle/input/facebook-hateful-meme-dataset/data/img/27041.png,A soldier ready to die for your country,0
1346,/kaggle/input/facebook-hateful-meme-dataset/data/img/64172.png,A dog,0
1347,/kaggle/input/facebook-hateful-meme-dataset/data/img/28930.png,Women of power,0
1348,/kaggle/input/facebook-hateful-meme-dataset/data/img/67904.png,Hillary Clinton,0
1349,/kaggle/input/facebook-hateful-meme-dataset/data/img/74813.png,A little gas never killed any body right?,0
1350,/kaggle/input/facebook-hateful-meme-dataset/data/img/42615.png,Islam,0
1351,/kaggle/input/facebook-hateful-meme-dataset/data/img/51237.png,Spicy food,0
1352,/kaggle/input/facebook-hateful-meme-dataset/data/img/95281.png,"A child, a blanket, and a pillow",0
1353,/kaggle/input/facebook-hateful-meme-dataset/data/img/52613.png,Smashed potatoes,0
1354,/kaggle/input/facebook-hateful-meme-dataset/data/img/50617.png,"A goat, a woman, and a cell phone",0
1355,/kaggle/input/facebook-hateful-meme-dataset/data/img/65832.png,"A baby, a pig, and a dog",0
1356,/kaggle/input/facebook-hateful-meme-dataset/data/img/56328.png,Male rice,0
1357,/kaggle/input/facebook-hateful-meme-dataset/data/img/25816.png,A woman crying,0
1358,/kaggle/input/facebook-hateful-meme-dataset/data/img/08176.png,The Muellers Report,0
1359,/kaggle/input/facebook-hateful-meme-dataset/data/img/83720.png,Hanging a squirter not fun for a gay man,0
1360,/kaggle/input/facebook-hateful-meme-dataset/data/img/30157.png,A goat.,0
1361,/kaggle/input/facebook-hateful-meme-dataset/data/img/17894.png,"A rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle, a shotgun, a rifle",0
1362,/kaggle/input/facebook-hateful-meme-dataset/data/img/02653.png,England where no-one can carry your children and report it as a crime,0
1363,/kaggle/input/facebook-hateful-meme-dataset/data/img/87120.png,"The president of the United States, the president of the United States, and the president of the United States",0
1364,/kaggle/input/facebook-hateful-meme-dataset/data/img/76435.png,Islam,0
1365,/kaggle/input/facebook-hateful-meme-dataset/data/img/38714.png,"A scale, a scale, and a scale.",0
1366,/kaggle/input/facebook-hateful-meme-dataset/data/img/23864.png,"A child, a man, and a woman",0
1367,/kaggle/input/facebook-hateful-meme-dataset/data/img/57423.png,The Confederate flag,0
1368,/kaggle/input/facebook-hateful-meme-dataset/data/img/32605.png,A naked woman and a pig,0
1369,/kaggle/input/facebook-hateful-meme-dataset/data/img/64935.png,"A paper bag, a computer, and a troll",0
1370,/kaggle/input/facebook-hateful-meme-dataset/data/img/43560.png,A man and a woman kissing,0
1371,/kaggle/input/facebook-hateful-meme-dataset/data/img/21059.png,A man with a turban and a beard,0
1372,/kaggle/input/facebook-hateful-meme-dataset/data/img/68094.png,"A black boyfriend, a white boyfriend, and a black boyfriend",0
1373,/kaggle/input/facebook-hateful-meme-dataset/data/img/50372.png,A man and a woman,0
1374,/kaggle/input/facebook-hateful-meme-dataset/data/img/41597.png,Farm equipment and livestock don't mix,0
1375,/kaggle/input/facebook-hateful-meme-dataset/data/img/41678.png,Democrats,0
1376,/kaggle/input/facebook-hateful-meme-dataset/data/img/20381.png,The master race,0
1377,/kaggle/input/facebook-hateful-meme-dataset/data/img/52361.png,Opie's tits,0
1378,/kaggle/input/facebook-hateful-meme-dataset/data/img/21038.png,a pig,0
1379,/kaggle/input/facebook-hateful-meme-dataset/data/img/97520.png,The objects present in this image are the objects present in this image,0
1380,/kaggle/input/facebook-hateful-meme-dataset/data/img/46528.png,Grumpy Cat,0
1381,/kaggle/input/facebook-hateful-meme-dataset/data/img/29706.png,"A tiger, a man, and a trash can",0
1382,/kaggle/input/facebook-hateful-meme-dataset/data/img/76091.png,A pig,0
1383,/kaggle/input/facebook-hateful-meme-dataset/data/img/96713.png,"A cat, a woman, and a man",0
1384,/kaggle/input/facebook-hateful-meme-dataset/data/img/73465.png,Penguins,0
1385,/kaggle/input/facebook-hateful-meme-dataset/data/img/43197.png,a child hiding under a bed,0
1386,/kaggle/input/facebook-hateful-meme-dataset/data/img/91483.png,A woman laughing,0
1387,/kaggle/input/facebook-hateful-meme-dataset/data/img/51630.png,"A man, a beer, and a bottle of liquor",0
1388,/kaggle/input/facebook-hateful-meme-dataset/data/img/62904.png,Police cars,0
1389,/kaggle/input/facebook-hateful-meme-dataset/data/img/95067.png,A snake,0
1390,/kaggle/input/facebook-hateful-meme-dataset/data/img/91236.png,A snow blower,0
1391,/kaggle/input/facebook-hateful-meme-dataset/data/img/63845.png,"A dog, a person, and a car.",0
1392,/kaggle/input/facebook-hateful-meme-dataset/data/img/83941.png,2 tons of crack,0
1393,/kaggle/input/facebook-hateful-meme-dataset/data/img/16592.png,Black people,0
1394,/kaggle/input/facebook-hateful-meme-dataset/data/img/45371.png,"Drugs, boys, and girls",0
1395,/kaggle/input/facebook-hateful-meme-dataset/data/img/50293.png,"Aids, gays, and it really be like that",0
1396,/kaggle/input/facebook-hateful-meme-dataset/data/img/38701.png,"A swimmer, a pool, and a kickboard",0
1397,/kaggle/input/facebook-hateful-meme-dataset/data/img/14397.png,A goat and a woman,0
1398,/kaggle/input/facebook-hateful-meme-dataset/data/img/04986.png,The enemy within,0
1399,/kaggle/input/facebook-hateful-meme-dataset/data/img/52710.png,"loading the dishwasher in the back of the truck, so it can be moved to the front",0
1400,/kaggle/input/facebook-hateful-meme-dataset/data/img/06948.png,A man and a woman are standing in a field with a basket of cherries,0
1401,/kaggle/input/facebook-hateful-meme-dataset/data/img/60917.png,"A monkey, a monkey, and a monkey",0
1402,/kaggle/input/facebook-hateful-meme-dataset/data/img/51978.png,Jesus doesn't care how many bible verses you have memorized he cares about how you treat people,0
1403,/kaggle/input/facebook-hateful-meme-dataset/data/img/49201.png,The earth,0
1404,/kaggle/input/facebook-hateful-meme-dataset/data/img/54912.png,The Twin Towers,0
1405,/kaggle/input/facebook-hateful-meme-dataset/data/img/52607.png,"A car, a woman, and a man",0
1406,/kaggle/input/facebook-hateful-meme-dataset/data/img/34876.png,A man and a woman,0
1407,/kaggle/input/facebook-hateful-meme-dataset/data/img/31729.png,An expensive netflix bill i did nazi that coming,0
1408,/kaggle/input/facebook-hateful-meme-dataset/data/img/78345.png,"A cat, a cat, and a cat.",0
1409,/kaggle/input/facebook-hateful-meme-dataset/data/img/87436.png,A man holding a gun and that was the last time he saw his son,0
1410,/kaggle/input/facebook-hateful-meme-dataset/data/img/97208.png,Jermaine nader's back on tinder,0
1411,/kaggle/input/facebook-hateful-meme-dataset/data/img/62084.png,The best way to get on your feet is to get off your ass,0
1412,/kaggle/input/facebook-hateful-meme-dataset/data/img/73596.png,monkeys,0
1413,/kaggle/input/facebook-hateful-meme-dataset/data/img/42685.png,"A child in bed, a moon, and a star",0
1414,/kaggle/input/facebook-hateful-meme-dataset/data/img/98517.png,Sheep,0
1415,/kaggle/input/facebook-hateful-meme-dataset/data/img/02894.png,"No officer, it's his how are you?",0
1416,/kaggle/input/facebook-hateful-meme-dataset/data/img/09561.png,When the chow men was on point,0
1417,/kaggle/input/facebook-hateful-meme-dataset/data/img/36190.png,"Immigrants, illegal aliens, and the wall",0
1418,/kaggle/input/facebook-hateful-meme-dataset/data/img/40137.png,"Muslims moved in, but they're not moving out",0
1419,/kaggle/input/facebook-hateful-meme-dataset/data/img/72941.png,The World Trade Center,0
1420,/kaggle/input/facebook-hateful-meme-dataset/data/img/34518.png,Sheep.,0
1421,/kaggle/input/facebook-hateful-meme-dataset/data/img/14263.png,Gorillas,0
1422,/kaggle/input/facebook-hateful-meme-dataset/data/img/34825.png,Monkey blood,0
1423,/kaggle/input/facebook-hateful-meme-dataset/data/img/36581.png,russian flag,0
1424,/kaggle/input/facebook-hateful-meme-dataset/data/img/34786.png,Same,0
1425,/kaggle/input/facebook-hateful-meme-dataset/data/img/34795.png,Synthetic watermelon,0
1426,/kaggle/input/facebook-hateful-meme-dataset/data/img/48926.png,A man and a woman,0
1427,/kaggle/input/facebook-hateful-meme-dataset/data/img/85317.png,There's nothing on those cards,0
1428,/kaggle/input/facebook-hateful-meme-dataset/data/img/45017.png,Just-ate-pooped now time for netflix,0
1429,/kaggle/input/facebook-hateful-meme-dataset/data/img/49106.png,"My goal for 2019 is to complete the goals I set for 2018, which were to finish my novel, write a screenplay, and finish my screenplay.",0
1430,/kaggle/input/facebook-hateful-meme-dataset/data/img/48136.png,Sheep,0
1431,/kaggle/input/facebook-hateful-meme-dataset/data/img/61753.png,"A man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man",0
1432,/kaggle/input/facebook-hateful-meme-dataset/data/img/92836.png,"A cat, a chair, a table, a desk, a lamp, a lampshade, a lamp, a lampshade, a lampshade, a lampshade, a lampshade, a lampshade, a lampshade, a lampshade, a lampshade, a lampshade, a lampshade, a lampshade, a lampshade, a lampsh",0
1433,/kaggle/input/facebook-hateful-meme-dataset/data/img/09357.png,The jews,0
1434,/kaggle/input/facebook-hateful-meme-dataset/data/img/40539.png,A group of baboons is called a congress,0
1435,/kaggle/input/facebook-hateful-meme-dataset/data/img/24806.png,A beard,0
1436,/kaggle/input/facebook-hateful-meme-dataset/data/img/84265.png,"Our lord and savior, Jesus Christ",0
1437,/kaggle/input/facebook-hateful-meme-dataset/data/img/28957.png,When each letter is a mental disorder,0
1438,/kaggle/input/facebook-hateful-meme-dataset/data/img/06458.png,Anti-Trump posts,0
1439,/kaggle/input/facebook-hateful-meme-dataset/data/img/39425.png,A cow,0
1440,/kaggle/input/facebook-hateful-meme-dataset/data/img/16784.png,Goat,0
1441,/kaggle/input/facebook-hateful-meme-dataset/data/img/28436.png,Bread,0
1442,/kaggle/input/facebook-hateful-meme-dataset/data/img/68512.png,"A car, a person, and a car.",0
1443,/kaggle/input/facebook-hateful-meme-dataset/data/img/01823.png,A man with a beard and a mustache,0
1444,/kaggle/input/facebook-hateful-meme-dataset/data/img/61250.png,Whale sharks,0
1445,/kaggle/input/facebook-hateful-meme-dataset/data/img/42975.png,"A burqa, a pair of sunglasses, and a pair of pants",0
1446,/kaggle/input/facebook-hateful-meme-dataset/data/img/03281.png,The weekend be like,0
1447,/kaggle/input/facebook-hateful-meme-dataset/data/img/76854.png,"A broom, a dustpan, a mop, a dustbin, a mop bucket, a mop, a mop bucket, a mop bucket, a mop bucket, a mop bucket, a mop bucket, a mop bucket, a mop bucket, a mop bucket, a mop bucket, a mop bucket, a mop bucket, a mop bucket, a m",0
1448,/kaggle/input/facebook-hateful-meme-dataset/data/img/07839.png,A woman with a microphone and a man with a tie,0
1449,/kaggle/input/facebook-hateful-meme-dataset/data/img/78492.png,White people after 10 shots black people after 10 shots,0
1450,/kaggle/input/facebook-hateful-meme-dataset/data/img/42650.png,The lecture film and you get this look all the time,0
1451,/kaggle/input/facebook-hateful-meme-dataset/data/img/92140.png,A small dick and a jewish girl,0
1452,/kaggle/input/facebook-hateful-meme-dataset/data/img/04639.png,"The female body is a gentle delicate flower except for the vagina, pounded for the fucking vagina",0
1453,/kaggle/input/facebook-hateful-meme-dataset/data/img/56240.png,"The objects present in this image are the mirror, the door, the window, the dress, the woman, the man, the dress, the woman, the man, the dress, the woman, the man, the dress, the woman, the man, the dress, the woman, the man, the dress, the woman, the man, the dress, the woman, the man, the dress, the woman, the",0
1454,/kaggle/input/facebook-hateful-meme-dataset/data/img/37426.png,Illegal aliens should be america's number 1 export,0
1455,/kaggle/input/facebook-hateful-meme-dataset/data/img/47918.png,Black people,0
1456,/kaggle/input/facebook-hateful-meme-dataset/data/img/09768.png,harvey price answering the iron,0
1457,/kaggle/input/facebook-hateful-meme-dataset/data/img/89076.png,"The burka is a burqa, a traditional garment worn by Muslim women in the Middle East and North Africa.",0
1458,/kaggle/input/facebook-hateful-meme-dataset/data/img/64709.png,Pedophiles,0
1459,/kaggle/input/facebook-hateful-meme-dataset/data/img/04267.png,A man with a beard and a microphone,0
1460,/kaggle/input/facebook-hateful-meme-dataset/data/img/82697.png,A rugby team,0
1461,/kaggle/input/facebook-hateful-meme-dataset/data/img/83476.png,A man in a bookstore,0
1462,/kaggle/input/facebook-hateful-meme-dataset/data/img/38495.png,Hitler,0
1463,/kaggle/input/facebook-hateful-meme-dataset/data/img/08369.png,Fox News and Trump Stopped Careing About the Caravan,0
1464,/kaggle/input/facebook-hateful-meme-dataset/data/img/42931.png,The fuck was that?,0
1465,/kaggle/input/facebook-hateful-meme-dataset/data/img/37054.png,What's worse than ants in your pants? Uncles,0
1466,/kaggle/input/facebook-hateful-meme-dataset/data/img/34970.png,muslims in congress,0
1467,/kaggle/input/facebook-hateful-meme-dataset/data/img/92456.png,A man in a shower,0
1468,/kaggle/input/facebook-hateful-meme-dataset/data/img/25361.png,"A computer, a monitor, a keyboard, a mouse, a computer monitor, a computer keyboard, a computer mouse, a computer monitor, a computer keyboard, a computer mouse, a computer monitor, a computer keyboard, a computer mouse, a computer monitor, a computer keyboard, a computer mouse, a computer monitor, a computer keyboard, a computer mouse, a computer monitor, a computer keyboard, a computer mouse, a computer",0
1469,/kaggle/input/facebook-hateful-meme-dataset/data/img/39527.png,The woman holding the baby is holding a baby,0
1470,/kaggle/input/facebook-hateful-meme-dataset/data/img/31472.png,A step-sister,0
1471,/kaggle/input/facebook-hateful-meme-dataset/data/img/39472.png,Islamophobia,0
1472,/kaggle/input/facebook-hateful-meme-dataset/data/img/87013.png,"A monkey, a child, and a wheelchair",0
1473,/kaggle/input/facebook-hateful-meme-dataset/data/img/80916.png,The guy who created the joker,0
1474,/kaggle/input/facebook-hateful-meme-dataset/data/img/35271.png,"A snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake, a snake",0
1475,/kaggle/input/facebook-hateful-meme-dataset/data/img/97250.png,A man with a beard and a sweater,0
1476,/kaggle/input/facebook-hateful-meme-dataset/data/img/21067.png,A man in sunglasses,0
1477,/kaggle/input/facebook-hateful-meme-dataset/data/img/14897.png,"A goat, a laptop, and a mountain",0
1478,/kaggle/input/facebook-hateful-meme-dataset/data/img/27685.png,Your government is in control,0
1479,/kaggle/input/facebook-hateful-meme-dataset/data/img/52890.png,"A dog, a cat, a cat, a dog, a cat, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a cat, a dog, a cat, a dog, a cat, a cat, a dog, a cat, a dog, a cat, a cat, a dog, a cat, a dog, a cat, a cat, a dog",0
1480,/kaggle/input/facebook-hateful-meme-dataset/data/img/35276.png,Swimming in the summer,0
1481,/kaggle/input/facebook-hateful-meme-dataset/data/img/38410.png,A Chinese person,0
1482,/kaggle/input/facebook-hateful-meme-dataset/data/img/13906.png,The results of a basketball game,0
1483,/kaggle/input/facebook-hateful-meme-dataset/data/img/59731.png,The last words of the pilot before he was shot down by the Japanese,0
1484,/kaggle/input/facebook-hateful-meme-dataset/data/img/82914.png,Hillary Clinton and Donald Trump,0
1485,/kaggle/input/facebook-hateful-meme-dataset/data/img/90834.png,A black man with a thumbs up,0
1486,/kaggle/input/facebook-hateful-meme-dataset/data/img/24630.png,Smells right imao,0
1487,/kaggle/input/facebook-hateful-meme-dataset/data/img/21653.png,Conspiracy Theory,0
1488,/kaggle/input/facebook-hateful-meme-dataset/data/img/81092.png,A man with a black person online,0
1489,/kaggle/input/facebook-hateful-meme-dataset/data/img/63289.png,Slaves,0
1490,/kaggle/input/facebook-hateful-meme-dataset/data/img/29148.png,"A man with a red shirt, a red hat, and a red bandana",0
1491,/kaggle/input/facebook-hateful-meme-dataset/data/img/65734.png,A man in a suit,0
1492,/kaggle/input/facebook-hateful-meme-dataset/data/img/96081.png,"A laptop, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam, a webcam",0
1493,/kaggle/input/facebook-hateful-meme-dataset/data/img/08126.png,A kenyan shit,0
1494,/kaggle/input/facebook-hateful-meme-dataset/data/img/14275.png,A dog,0
1495,/kaggle/input/facebook-hateful-meme-dataset/data/img/23854.png,Cotton Ones Reminds Me Of Slaves,0
1496,/kaggle/input/facebook-hateful-meme-dataset/data/img/14386.png,A cat,0
1497,/kaggle/input/facebook-hateful-meme-dataset/data/img/24860.png,Gay guys,0
1498,/kaggle/input/facebook-hateful-meme-dataset/data/img/35084.png,a classroom of children,0
1499,/kaggle/input/facebook-hateful-meme-dataset/data/img/74862.png,A man and a woman in a kitchen,0
1500,/kaggle/input/facebook-hateful-meme-dataset/data/img/61532.png,The objects present in this image are the objects present in this image.,0
1501,/kaggle/input/facebook-hateful-meme-dataset/data/img/60573.png,Only about time i make it as a character on street fighter,0
1502,/kaggle/input/facebook-hateful-meme-dataset/data/img/35016.png,The aux cord,0
1503,/kaggle/input/facebook-hateful-meme-dataset/data/img/71485.png,A man in a suit,0
1504,/kaggle/input/facebook-hateful-meme-dataset/data/img/09687.png,"A baby, a woman, and a man",0
1505,/kaggle/input/facebook-hateful-meme-dataset/data/img/61093.png,The ancestors look at you when you're stupid,0
1506,/kaggle/input/facebook-hateful-meme-dataset/data/img/63490.png,A baby crying.,0
1507,/kaggle/input/facebook-hateful-meme-dataset/data/img/10528.png,Hitler,0
1508,/kaggle/input/facebook-hateful-meme-dataset/data/img/51839.png,"A teddy bear, a blanket, a pillow, a pillow, a teddy bear, a blanket, a pillow, a teddy bear, a blanket, a pillow, a teddy bear, a blanket, a pillow, a teddy bear, a blanket, a pillow, a teddy bear, a blanket, a pillow, a pillow, a teddy bear, a blanket, a pillow, a pillow,",0
1509,/kaggle/input/facebook-hateful-meme-dataset/data/img/80392.png,"Yellow, black, red, and normal",0
1510,/kaggle/input/facebook-hateful-meme-dataset/data/img/95742.png,"Baseball bat, baseball, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat, baseball bat,",0
1511,/kaggle/input/facebook-hateful-meme-dataset/data/img/06914.png,The Twin Towers,0
1512,/kaggle/input/facebook-hateful-meme-dataset/data/img/89314.png,A cup of coffee and a lie to me about how much we're going to get done today,0
1513,/kaggle/input/facebook-hateful-meme-dataset/data/img/61780.png,"You may be a racist if your response to a question from an african american is to say, 'you may be a racist'",0
1514,/kaggle/input/facebook-hateful-meme-dataset/data/img/30764.png,A baby carrier,0
1515,/kaggle/input/facebook-hateful-meme-dataset/data/img/92817.png,"A goat, a sheep, a woman, a man, a woman, a goat, a sheep, a woman, a man, a woman, a goat, a sheep, a woman, a man, a woman, a goat, a sheep, a woman, a man, a woman, a goat, a woman, a goat, a sheep, a woman, a man, a woman, a goat, a woman",0
1516,/kaggle/input/facebook-hateful-meme-dataset/data/img/46720.png,A cat,0
1517,/kaggle/input/facebook-hateful-meme-dataset/data/img/47531.png,"A man walking down the street, a car, a man on a bike, a man on a skateboard, a man on a skateboard, a man on a skateboard, a man on a skateboard, a man on a skateboard, a man on a skateboard, a man on a skateboard, a man on a skateboard, a man on a skateboard, a man on a skateboard,",0
1518,/kaggle/input/facebook-hateful-meme-dataset/data/img/71348.png,The umbilical cord,0
1519,/kaggle/input/facebook-hateful-meme-dataset/data/img/03924.png,Three k's a day keeps the minorities away,0
1520,/kaggle/input/facebook-hateful-meme-dataset/data/img/79036.png,A serial pedo,0
1521,/kaggle/input/facebook-hateful-meme-dataset/data/img/40857.png,"Hitler, the Nazi party, and the Holocaust",0
1522,/kaggle/input/facebook-hateful-meme-dataset/data/img/92148.png,"A basketball, a man, and a woman",0
1523,/kaggle/input/facebook-hateful-meme-dataset/data/img/27605.png,"Trump, a wall, and a wall",0
1524,/kaggle/input/facebook-hateful-meme-dataset/data/img/96103.png,"A gun, a knife, and a gun",0
1525,/kaggle/input/facebook-hateful-meme-dataset/data/img/36590.png,This offends me ban them do you agree?,0
1526,/kaggle/input/facebook-hateful-meme-dataset/data/img/89523.png,Supercoon,0
1527,/kaggle/input/facebook-hateful-meme-dataset/data/img/91385.png,"A spider, a fish, and a frog",0
1528,/kaggle/input/facebook-hateful-meme-dataset/data/img/10465.png,The 4th of July,0
1529,/kaggle/input/facebook-hateful-meme-dataset/data/img/70384.png,All the flavors and you choose to be salty,0
