,Unnamed: 0,filename,caption_generated,Pass(0)/Fail(1),Objects_Present
805,805,/kaggle/input/facebook-hateful-meme-dataset/data/img/52078.png,A black guy and a white guy,0,"['guy', 'guy']"
806,806,/kaggle/input/facebook-hateful-meme-dataset/data/img/84091.png,The president of the United States,0,"['president', 'United', 'States']"
807,807,/kaggle/input/facebook-hateful-meme-dataset/data/img/35264.png,"A woman with a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose, a nose",0,"['woman', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose', 'nose']"
808,808,/kaggle/input/facebook-hateful-meme-dataset/data/img/51627.png,"A gun, a knife, and a book",0,"['gun', 'knife', 'book']"
809,809,/kaggle/input/facebook-hateful-meme-dataset/data/img/81450.png,A pug,0,['pug']
810,810,/kaggle/input/facebook-hateful-meme-dataset/data/img/62439.png,"A man in a suit, a woman in a dress, a man in a bow tie, a woman in a dress, a man in a suit, a woman in a dress, a man in a bow tie, a woman in a dress, a man in a suit, a woman in a dress, a man in a bow tie, a woman in a dress, a man in a suit, a woman in a dress",0,"['man', 'suit', 'woman', 'dress', 'man', 'bow', 'tie', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'bow', 'tie', 'woman', 'dress', 'man', 'suit', 'woman', 'dress', 'man', 'bow', 'tie', 'woman', 'dress', 'man', 'suit', 'woman', 'dress']"
811,811,/kaggle/input/facebook-hateful-meme-dataset/data/img/49215.png,The Joker,0,['Joker']
812,812,/kaggle/input/facebook-hateful-meme-dataset/data/img/43127.png,"It's a karate girl, a karate guy, and a karate dojo",0,"['girl', 'guy', 'karate', 'dojo']"
813,813,/kaggle/input/facebook-hateful-meme-dataset/data/img/58329.png,The ball eagle represents the strength and freedom of America,0,"['ball', 'eagle', 'strength', 'freedom', 'America']"
814,814,/kaggle/input/facebook-hateful-meme-dataset/data/img/26543.png,"A man in a suit, a man in a tie, a man in a suit, a man in a tie, a man in a suit, a man in a tie, a man in a tie, a man in a tie, a man in a tie, a man in a tie, a man in a tie, a man in a tie, a man in a tie, a man in a tie, a man",0,"['man', 'suit', 'man', 'tie', 'man', 'suit', 'man', 'tie', 'man', 'suit', 'man', 'tie', 'man', 'tie', 'man', 'tie', 'man', 'tie', 'man', 'tie', 'man', 'tie', 'man', 'tie', 'man', 'tie', 'man', 'tie', 'man']"
815,815,/kaggle/input/facebook-hateful-meme-dataset/data/img/53679.png,"A child's mouth, a spoon, and a plate",0,"['child', 'mouth', 'spoon', 'plate']"
816,816,/kaggle/input/facebook-hateful-meme-dataset/data/img/23485.png,"A toothbrush, a toothpaste tube, and a toothpaste",0,"['toothbrush', 'toothpaste', 'tube', 'toothpaste']"
817,817,/kaggle/input/facebook-hateful-meme-dataset/data/img/31068.png,A man in a suit,0,"['man', 'suit']"
818,818,/kaggle/input/facebook-hateful-meme-dataset/data/img/13592.png,Sloths,0,['sloth']
819,819,/kaggle/input/facebook-hateful-meme-dataset/data/img/24357.png,"A woman with glasses, a man with a mustache, and a woman with a tongue",0,"['woman', 'glass', 'man', 'mustache', 'woman', 'tongue']"
820,820,/kaggle/input/facebook-hateful-meme-dataset/data/img/78394.png,When republicans need the votes this is how democrats respond,0,"['republican', 'vote', 'democrat']"
821,821,/kaggle/input/facebook-hateful-meme-dataset/data/img/19026.png,"Black character in the game, passive ability, runs faster under fire",0,"['character', 'game', 'ability', 'fire']"
822,822,/kaggle/input/facebook-hateful-meme-dataset/data/img/35764.png,Leo Varadkar,0,"['Leo', 'Varadkar']"
823,823,/kaggle/input/facebook-hateful-meme-dataset/data/img/95267.png,Interracial dating,0,['dating']
824,824,/kaggle/input/facebook-hateful-meme-dataset/data/img/21853.png,pure american muscle,0,['muscle']
825,825,/kaggle/input/facebook-hateful-meme-dataset/data/img/26315.png,A child with a mental disorder,0,"['child', 'disorder']"
826,826,/kaggle/input/facebook-hateful-meme-dataset/data/img/81673.png,Confederate flags,0,['flag']
827,827,/kaggle/input/facebook-hateful-meme-dataset/data/img/39504.png,A man and a woman,0,"['man', 'woman']"
828,828,/kaggle/input/facebook-hateful-meme-dataset/data/img/89146.png,"Look at all the latinos in our zoo, I really don't care about a little",0,"['latinos', 'zoo']"
829,829,/kaggle/input/facebook-hateful-meme-dataset/data/img/30291.png,A man in an orange prison shirt,0,"['man', 'prison', 'shirt']"
830,830,/kaggle/input/facebook-hateful-meme-dataset/data/img/06198.png,Constant military bomb explosions,0,"['bomb', 'explosion']"
831,831,/kaggle/input/facebook-hateful-meme-dataset/data/img/49083.png,Goat,0,['Goat']
832,832,/kaggle/input/facebook-hateful-meme-dataset/data/img/47926.png,The greatest gift of life is friendship and jews stole it from me and have removed it from me,0,"['gift', 'life', 'friendship', 'jews']"
833,833,/kaggle/input/facebook-hateful-meme-dataset/data/img/10653.png,Buckle up sugar tits because I'm about to take a shit in the town of the lucky truck,0,"['sugar', 'tit', 'shit', 'town', 'truck']"
834,834,/kaggle/input/facebook-hateful-meme-dataset/data/img/18450.png,A man and a woman,0,"['man', 'woman']"
835,835,/kaggle/input/facebook-hateful-meme-dataset/data/img/30185.png,The answer is the man in the picture,0,"['answer', 'man', 'picture']"
836,836,/kaggle/input/facebook-hateful-meme-dataset/data/img/89512.png,united we stand divided we fall,0,['united']
837,837,/kaggle/input/facebook-hateful-meme-dataset/data/img/98567.png,A dog,0,['dog']
838,838,/kaggle/input/facebook-hateful-meme-dataset/data/img/65930.png,A black friend,0,['friend']
839,839,/kaggle/input/facebook-hateful-meme-dataset/data/img/48612.png,That's where the new sw-scraper is going to come up,0,"['new', 'sw', 'scraper']"
840,840,/kaggle/input/facebook-hateful-meme-dataset/data/img/51437.png,A bath bomb,0,"['bath', 'bomb']"
841,841,/kaggle/input/facebook-hateful-meme-dataset/data/img/75402.png,"A woman in a hijab, a man in a suit, and a woman in a hijab",0,"['woman', 'hijab', 'man', 'suit', 'woman', 'hijab']"
842,842,/kaggle/input/facebook-hateful-meme-dataset/data/img/80269.png,"Hitler, the SS, and the Nazi Party",0,"['Hitler', 'SS', 'Nazi', 'Party']"
843,843,/kaggle/input/facebook-hateful-meme-dataset/data/img/25367.png,"The man in the middle is a professor of philosophy, and the objects are a book, a pen, and a chalkboard",0,"['man', 'middle', 'professor', 'philosophy', 'object', 'book', 'pen', 'chalkboard']"
844,844,/kaggle/input/facebook-hateful-meme-dataset/data/img/65148.png,A blind date,0,['date']
845,845,/kaggle/input/facebook-hateful-meme-dataset/data/img/86947.png,Goats.,0,['goat']
846,846,/kaggle/input/facebook-hateful-meme-dataset/data/img/18632.png,muh dick,0,"['muh', 'dick']"
847,847,/kaggle/input/facebook-hateful-meme-dataset/data/img/64385.png,"A laptop, a cup of coffee, and a woman who is frustrated",0,"['laptop', 'cup', 'coffee', 'woman']"
848,848,/kaggle/input/facebook-hateful-meme-dataset/data/img/98701.png,A knee brace,0,"['knee', 'brace']"
849,849,/kaggle/input/facebook-hateful-meme-dataset/data/img/47950.png,Democrats,0,['Democrats']
850,850,/kaggle/input/facebook-hateful-meme-dataset/data/img/53194.png,An elevator can raise a kid,0,"['elevator', 'kid']"
851,851,/kaggle/input/facebook-hateful-meme-dataset/data/img/26153.png,A woman in a dress,0,"['woman', 'dress']"
852,852,/kaggle/input/facebook-hateful-meme-dataset/data/img/08367.png,A bride and groom kissing,0,"['bride', 'groom', 'kissing']"
853,853,/kaggle/input/facebook-hateful-meme-dataset/data/img/36480.png,Moron,0,['Moron']
854,854,/kaggle/input/facebook-hateful-meme-dataset/data/img/13458.png,"A dog, a chair, and a table",0,"['dog', 'chair', 'table']"
855,855,/kaggle/input/facebook-hateful-meme-dataset/data/img/17548.png,The enemy within,0,['enemy']
856,856,/kaggle/input/facebook-hateful-meme-dataset/data/img/04619.png,"A toilet, a sink, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub, a bathtub,",0,"['toilet', 'sink', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub', 'bathtub']"
857,857,/kaggle/input/facebook-hateful-meme-dataset/data/img/48236.png,"Blood, a needle, and a person's arm",0,"['blood', 'needle', 'person', 'arm']"
858,858,/kaggle/input/facebook-hateful-meme-dataset/data/img/56081.png,"A cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat, a chair, a cat",0,"['cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat', 'chair', 'cat']"
859,859,/kaggle/input/facebook-hateful-meme-dataset/data/img/07248.png,It's discussing to laugh at a gender dysphoria,0,"['gender', 'dysphoria']"
860,860,/kaggle/input/facebook-hateful-meme-dataset/data/img/52931.png,I swear i put sunscreen on my screen,0,['screen']
861,861,/kaggle/input/facebook-hateful-meme-dataset/data/img/38095.png,Haters will say it's photoshop,0,"['hater', 'photoshop']"
862,862,/kaggle/input/facebook-hateful-meme-dataset/data/img/10639.png,A hand with fingers extended,0,"['hand', 'finger']"
863,863,/kaggle/input/facebook-hateful-meme-dataset/data/img/12873.png,"A woman in a bikini, a man in a thong, and a man in a towel.",0,"['woman', 'bikini', 'man', 'thong', 'man', 'towel']"
864,864,/kaggle/input/facebook-hateful-meme-dataset/data/img/24791.png,How africans eat their food,0,"['african', 'food']"
865,865,/kaggle/input/facebook-hateful-meme-dataset/data/img/05479.png,"A swimming pool, a pool noodle, a swimming cap, a swimming goggles, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a swimming cap, a",0,"['swimming', 'pool', 'pool', 'noodle', 'swimming', 'cap', 'swimming', 'goggle', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap', 'swimming', 'cap']"
866,866,/kaggle/input/facebook-hateful-meme-dataset/data/img/73104.png,"A chicken, a bus, and a bunch of children.",0,"['chicken', 'bus', 'bunch', 'child']"
867,867,/kaggle/input/facebook-hateful-meme-dataset/data/img/71480.png,Three mice wearing sunglasses,0,"['mouse', 'sunglass']"
868,868,/kaggle/input/facebook-hateful-meme-dataset/data/img/09374.png,The war on drugs is ridiculous,0,"['war', 'drug']"
869,869,/kaggle/input/facebook-hateful-meme-dataset/data/img/35086.png,Two genders,0,['gender']
870,870,/kaggle/input/facebook-hateful-meme-dataset/data/img/82719.png,Intense game of twister,0,"['game', 'twister']"
871,871,/kaggle/input/facebook-hateful-meme-dataset/data/img/57631.png,A child drinking water from a hose,0,"['child', 'water', 'hose']"
872,872,/kaggle/input/facebook-hateful-meme-dataset/data/img/29130.png,Donald Trump,0,"['Donald', 'Trump']"
873,873,/kaggle/input/facebook-hateful-meme-dataset/data/img/12608.png,A ford truck,0,"['ford', 'truck']"
874,874,/kaggle/input/facebook-hateful-meme-dataset/data/img/53027.png,Bow ties,0,"['bow', 'tie']"
875,875,/kaggle/input/facebook-hateful-meme-dataset/data/img/47123.png,"A man in a suit and tie, a woman in a dress, and a man in a suit and tie",0,"['man', 'suit', 'tie', 'woman', 'dress', 'man', 'suit']"
876,876,/kaggle/input/facebook-hateful-meme-dataset/data/img/56482.png,Heroin is destroying the white community,0,"['Heroin', 'white', 'community']"
877,877,/kaggle/input/facebook-hateful-meme-dataset/data/img/86401.png,A man in a car,0,"['man', 'car']"
878,878,/kaggle/input/facebook-hateful-meme-dataset/data/img/12059.png,The only kkk to ever let black men in,0,"['kkk', 'man']"
879,879,/kaggle/input/facebook-hateful-meme-dataset/data/img/08569.png,Weekend friendship brunchdate,0,"['Weekend', 'friendship', 'brunchdate']"
880,880,/kaggle/input/facebook-hateful-meme-dataset/data/img/96083.png,The Holy Bible,0,"['Holy', 'Bible']"
881,881,/kaggle/input/facebook-hateful-meme-dataset/data/img/67439.png,A mother and her child,0,"['mother', 'child']"
882,882,/kaggle/input/facebook-hateful-meme-dataset/data/img/87031.png,A man and a woman,0,"['man', 'woman']"
883,883,/kaggle/input/facebook-hateful-meme-dataset/data/img/95376.png,Baked potatoes for everyone,0,"['potato', 'everyone']"
884,884,/kaggle/input/facebook-hateful-meme-dataset/data/img/45317.png,A monkey,0,['monkey']
885,885,/kaggle/input/facebook-hateful-meme-dataset/data/img/19587.png,"A woman in a hijab, a man in a suit, and a man in a tie",0,"['woman', 'hijab', 'man', 'suit', 'man', 'tie']"
886,886,/kaggle/input/facebook-hateful-meme-dataset/data/img/43295.png,A dog running away from those niggers,0,"['dog', 'nigger']"
887,887,/kaggle/input/facebook-hateful-meme-dataset/data/img/36570.png,Praying mantises.,0,['mantis']
888,888,/kaggle/input/facebook-hateful-meme-dataset/data/img/76259.png,"A dog, a cat, a chair, a table, a lamp, a lampshade, a lamp, a lampshade, a lampshade, a lamp, a lampshade, a lampshade, a lampshade, a lamp, a lampshade, a lampshade, a lampshade, a lamp, a lampshade, a lampshade, a lampshade",0,"['dog', 'cat', 'chair', 'table', 'lamp', 'lampshade', 'lamp', 'lampshade', 'lampshade', 'lamp', 'lampshade', 'lampshade', 'lampshade', 'lamp', 'lampshade', 'lampshade', 'lampshade', 'lamp', 'lampshade', 'lampshade', 'lampshade']"
889,889,/kaggle/input/facebook-hateful-meme-dataset/data/img/48317.png,"A man in a suit, a woman in a dress, and a man in a hat",0,"['man', 'suit', 'woman', 'dress', 'man', 'hat']"
890,890,/kaggle/input/facebook-hateful-meme-dataset/data/img/05134.png,The Holocaust,0,['Holocaust']
891,891,/kaggle/input/facebook-hateful-meme-dataset/data/img/56827.png,"A police officer, a man, and a woman",0,"['police', 'officer', 'man', 'woman']"
892,892,/kaggle/input/facebook-hateful-meme-dataset/data/img/85190.png,A man wearing a red scarf and a beard,0,"['man', 'scarf', 'beard']"
893,893,/kaggle/input/facebook-hateful-meme-dataset/data/img/06739.png,"The man in the picture is a man in a suit, with a beard, and a mustache. He is wearing a tie, and has a mustache. He is also wearing a suit. He is holding a glass of wine. He is also holding a glass of water. He is also holding a glass of beer. He is also holding a glass of whiskey. He is also holding a glass of scotch. He is",0,"['man', 'picture', 'man', 'suit', 'beard', 'mustache', 'tie', 'mustache', 'suit', 'glass', 'wine', 'glass', 'water', 'glass', 'beer', 'glass', 'whiskey', 'glass', 'scotch']"
894,894,/kaggle/input/facebook-hateful-meme-dataset/data/img/65129.png,Mixed vegetables,0,['vegetable']
895,895,/kaggle/input/facebook-hateful-meme-dataset/data/img/75421.png,The local tranny gets lanched,0,['tranny']
896,896,/kaggle/input/facebook-hateful-meme-dataset/data/img/90286.png,"Cereal in the bowl first, then milk, then cereal, then milk, then cereal, then milk, then cereal, then milk, then cereal, then milk, then cereal, then milk, then cereal, then milk, then cereal, then milk, then cereal, then milk, then cereal, then milk, then cereal, then milk, then cereal, then milk, then cereal, then milk, then cereal, then",0,"['bowl', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal', 'milk', 'cereal']"
897,897,/kaggle/input/facebook-hateful-meme-dataset/data/img/73426.png,"If yo ancestors came to america on slave ships, ass is a israelite",0,"['yo', 'ancestor', 'america', 'slave', 'ship', 'ass', 'israelite']"
898,898,/kaggle/input/facebook-hateful-meme-dataset/data/img/79084.png,A rock hard turd,0,"['rock', 'turd']"
899,899,/kaggle/input/facebook-hateful-meme-dataset/data/img/14679.png,"A book, a table, and a man",0,"['book', 'table', 'man']"
900,900,/kaggle/input/facebook-hateful-meme-dataset/data/img/52863.png,A man and a woman sitting on chairs,0,"['man', 'woman', 'chair']"
901,901,/kaggle/input/facebook-hateful-meme-dataset/data/img/54936.png,"Summer's here, let's swim",0,['Summer']
902,902,/kaggle/input/facebook-hateful-meme-dataset/data/img/32956.png,"The army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army, the army",0,"['army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army', 'army']"
903,903,/kaggle/input/facebook-hateful-meme-dataset/data/img/57198.png,A woman's ass,0,"['woman', 'ass']"
904,904,/kaggle/input/facebook-hateful-meme-dataset/data/img/21643.png,"A pig, a man, and a tree",0,"['pig', 'man', 'tree']"
905,905,/kaggle/input/facebook-hateful-meme-dataset/data/img/21637.png,Baked goods,0,['good']
906,906,/kaggle/input/facebook-hateful-meme-dataset/data/img/37250.png,"A dog, a fence, and a fence post.",0,"['dog', 'fence', 'fence', 'post']"
907,907,/kaggle/input/facebook-hateful-meme-dataset/data/img/76843.png,"A laptop, a chair, a mouse, a keyboard, a mousepad, a mouse, a keyboard, a mousepad, a keyboard, a mouse, a keyboard, a mousepad, a keyboard, a mouse, a keyboard, a mousepad, a keyboard, a mouse, a keyboard, a mousepad, a keyboard, a mouse, a mousepad, a keyboard, a mouse, a keyboard, a mouse",0,"['laptop', 'chair', 'mouse', 'keyboard', 'mousepad', 'mouse', 'keyboard', 'mousepad', 'keyboard', 'mouse', 'keyboard', 'mousepad', 'keyboard', 'mouse', 'keyboard', 'mousepad', 'keyboard', 'mouse', 'keyboard', 'mousepad', 'keyboard', 'mouse', 'mousepad', 'keyboard', 'mouse', 'keyboard', 'mouse']"
908,908,/kaggle/input/facebook-hateful-meme-dataset/data/img/72489.png,"A man holding a beer, a man holding a glass, a man holding a glass of beer, a man holding a glass of beer, a man holding a glass of beer, a man holding a glass of beer, a man holding a glass of beer, a man holding a glass of beer, a man holding a glass of beer, a man holding a glass of beer, a man holding a glass of beer, a man",0,"['man', 'beer', 'man', 'glass', 'man', 'glass', 'beer', 'man', 'glass', 'beer', 'man', 'glass', 'beer', 'man', 'glass', 'beer', 'man', 'glass', 'beer', 'man', 'glass', 'beer', 'man', 'glass', 'beer', 'man', 'glass', 'beer', 'man', 'glass', 'beer', 'man']"
909,909,/kaggle/input/facebook-hateful-meme-dataset/data/img/41370.png,"A woman with glasses, a man with a tie, and a woman with a backpack",0,"['woman', 'glass', 'man', 'tie', 'woman', 'backpack']"
910,910,/kaggle/input/facebook-hateful-meme-dataset/data/img/83504.png,Terrorists,0,['terrorist']
911,911,/kaggle/input/facebook-hateful-meme-dataset/data/img/58609.png,Goat,0,['Goat']
912,912,/kaggle/input/facebook-hateful-meme-dataset/data/img/64781.png,Meawhile at the isis strip club,0,"['Meawhile', 'isis', 'strip', 'club']"
913,913,/kaggle/input/facebook-hateful-meme-dataset/data/img/93647.png,A batman costume,0,"['batman', 'costume']"
914,914,/kaggle/input/facebook-hateful-meme-dataset/data/img/96301.png,A man in a white shirt,0,"['man', 'shirt']"
915,915,/kaggle/input/facebook-hateful-meme-dataset/data/img/30258.png,Airsoft guns for the youth,0,"['airsoft', 'gun', 'youth']"
916,916,/kaggle/input/facebook-hateful-meme-dataset/data/img/61058.png,"A woman in a black shirt, a woman in a black shirt, a woman in a black shirt, a woman in a black shirt, a woman in a black shirt, a woman in a black shirt, a woman in a black shirt, a woman in a black shirt, a woman in a black shirt, a woman in a black shirt, a woman in a black shirt, a woman in a black shirt, a woman",0,"['woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman']"
917,917,/kaggle/input/facebook-hateful-meme-dataset/data/img/79125.png,It's national hebrew day go pick up a hot dog,0,"['day', 'dog']"
918,918,/kaggle/input/facebook-hateful-meme-dataset/data/img/16934.png,A mother fixing her daughters hair,0,"['mother', 'daughter', 'hair']"
919,919,/kaggle/input/facebook-hateful-meme-dataset/data/img/60134.png,"A man, a woman, a dog, a cat, a cat, a dog, a cat, a cat, a dog, a cat, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog",0,"['man', 'woman', 'dog', 'cat', 'cat', 'dog', 'cat', 'cat', 'dog', 'cat', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog']"
920,920,/kaggle/input/facebook-hateful-meme-dataset/data/img/38069.png,Morgan freeman,0,"['Morgan', 'freeman']"
921,921,/kaggle/input/facebook-hateful-meme-dataset/data/img/74598.png,All the flavors and you choose to be salty,0,['flavor']
922,922,/kaggle/input/facebook-hateful-meme-dataset/data/img/71825.png,A typical white man,0,['man']
923,923,/kaggle/input/facebook-hateful-meme-dataset/data/img/39028.png,A man playing a video game,0,"['man', 'video', 'game']"
924,924,/kaggle/input/facebook-hateful-meme-dataset/data/img/64701.png,Obama and the first lady,0,"['Obama', 'first', 'lady']"
925,925,/kaggle/input/facebook-hateful-meme-dataset/data/img/81069.png,"A running man, a running track, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running shoe, a running",0,"['man', 'track', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'shoe', 'running']"
926,926,/kaggle/input/facebook-hateful-meme-dataset/data/img/07351.png,Playing cards,0,['card']
927,927,/kaggle/input/facebook-hateful-meme-dataset/data/img/35870.png,"A monkey face, monkey attitude, and a monkey",0,"['monkey', 'face', 'monkey', 'attitude', 'monkey']"
928,928,/kaggle/input/facebook-hateful-meme-dataset/data/img/51846.png,"A ball of yarn, a cat, and a string",0,"['ball', 'yarn', 'cat', 'string']"
929,929,/kaggle/input/facebook-hateful-meme-dataset/data/img/81972.png,A man with a sad face,0,"['man', 'face']"
930,930,/kaggle/input/facebook-hateful-meme-dataset/data/img/07561.png,"A man in a hoodie, holding a baseball bat",0,"['man', 'hoodie', 'baseball', 'bat']"
931,931,/kaggle/input/facebook-hateful-meme-dataset/data/img/31706.png,A woman and a man,0,"['woman', 'man']"
932,932,/kaggle/input/facebook-hateful-meme-dataset/data/img/13492.png,a mother and daughter eating breakfast,0,"['mother', 'daughter', 'breakfast']"
933,933,/kaggle/input/facebook-hateful-meme-dataset/data/img/72094.png,"A man, a woman, a dog, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat, a cat",0,"['man', 'woman', 'dog', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat', 'cat']"
934,934,/kaggle/input/facebook-hateful-meme-dataset/data/img/85930.png,Silence female retards,0,"['silence', 'retard']"
935,935,/kaggle/input/facebook-hateful-meme-dataset/data/img/59061.png,"Terrorists want to murder you for being human, so you're looking for for help?",0,"['terrorist', 'help']"
936,936,/kaggle/input/facebook-hateful-meme-dataset/data/img/41385.png,Slavery,0,['slavery']
937,937,/kaggle/input/facebook-hateful-meme-dataset/data/img/25639.png,"The pipe, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench, the pipe wrench",0,"['pipe', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench', 'pipe', 'wrench']"
938,938,/kaggle/input/facebook-hateful-meme-dataset/data/img/59206.png,"A sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sleigh, a sle",0,"['sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sleigh', 'sle']"
939,939,/kaggle/input/facebook-hateful-meme-dataset/data/img/54697.png,"Hitler, Stalin, and a woman",0,"['Hitler', 'Stalin', 'woman']"
940,940,/kaggle/input/facebook-hateful-meme-dataset/data/img/85429.png,"A tiger, a car, and a coat hanger",0,"['tiger', 'car', 'coat', 'hanger']"
941,941,/kaggle/input/facebook-hateful-meme-dataset/data/img/16850.png,Hitler,0,['hitler']
942,942,/kaggle/input/facebook-hateful-meme-dataset/data/img/84317.png,When you're broke at Christmas but still gotta buy christmas gifts,0,"['Christmas', 'christmas', 'gift']"
943,943,/kaggle/input/facebook-hateful-meme-dataset/data/img/98643.png,Black children,0,['child']
944,944,/kaggle/input/facebook-hateful-meme-dataset/data/img/64805.png,"A man in a suit, a woman, a child, a zoroastrian, a woman, a man, a woman, a child, a zoroastrian, a woman, a man, a woman, a child, a zoroastrian, a woman, a man, a woman, a child, a zoroastrian, a woman, a man, a woman, a child, a z",0,"['man', 'suit', 'woman', 'child', 'zoroastrian', 'woman', 'man', 'woman', 'child', 'zoroastrian', 'woman', 'man', 'woman', 'child', 'zoroastrian', 'woman', 'man', 'woman', 'child', 'zoroastrian', 'woman', 'man', 'woman', 'child', 'z']"
945,945,/kaggle/input/facebook-hateful-meme-dataset/data/img/35210.png,Hitler,0,['hitler']
946,946,/kaggle/input/facebook-hateful-meme-dataset/data/img/18052.png,A woman doing yoga,0,"['woman', 'yoga']"
