,Unnamed: 0,filename,caption_generated,Pass(0)/Fail(1),Objects_Present
2198,2198,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_29470.png,"a woman, a man, and a child",0,"['woman', 'man', 'child']"
2199,2199,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_69807.png,"a man in a suit, a man in a tie, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a",0,"['man', 'suit', 'man', 'tie', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit', 'man', 'suit']"
2200,2200,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_83429.png,A man's face,0,"['man', 'face']"
2201,2201,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_86023.png,"a woman in a white shirt, a woman in a white shirt, a woman in a white shirt, a woman in a white shirt, a woman in a white shirt, a woman in a white shirt, a woman in a white shirt, a woman in a white shirt, a woman in a white shirt, a woman in a white shirt, a woman in a white shirt, a woman in a white shirt, a",0,"['woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt', 'woman', 'shirt']"
2202,2202,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_41638.png,A woman in a business meeting,0,"['woman', 'business', 'meeting']"
2203,2203,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_63795.png,a human body,0,['body']
2204,2204,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_32941.png,a group of people,0,"['group', 'people']"
2205,2205,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_08376.png,a calendar,0,['calendar']
2206,2206,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_80247.png,a dog and a cat,0,"['dog', 'cat']"
2207,2207,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_26537.png,a woman running in the forest,0,"['woman', 'forest']"
2208,2208,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_70352.png,a child,0,['child']
2209,2209,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_34687.png,"a car, a hat, and a watch",0,"['car', 'hat', 'watch']"
2210,2210,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_96508.png,a man in a suit,0,"['man', 'suit']"
2211,2211,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_45109.png,a woman in a red dress leaning on the door of a car,0,"['woman', 'dress', 'door', 'car']"
2212,2212,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_46208.png,"the statue of liberty, a woman in a turban, and a man in a suit",0,"['statue', 'liberty', 'woman', 'turban', 'man', 'suit']"
2213,2213,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_97128.png,a man in a black shirt,0,"['man', 'shirt']"
2214,2214,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_73056.png,a child eating chocolate,0,"['child', 'chocolate']"
2215,2215,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_03268.png,"A cow, a woman, and a child",0,"['cow', 'woman', 'child']"
2216,2216,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_02157.png,A goat,0,['goat']
2217,2217,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_69423.png,The klansmen,0,['klansman']
2218,2218,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_52049.png,a pregnant woman in a kitchen,0,"['woman', 'kitchen']"
2219,2219,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_06951.png,The Twin Towers,0,"['Twin', 'tower']"
2220,2220,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_27603.png,a group of women in burqas,0,"['group', 'woman']"
2221,2221,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_05826.png,"a man, a woman, a dog, a cat, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a",0,"['man', 'woman', 'dog', 'cat', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog']"
2222,2222,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_37918.png,"A man with a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black background, a black",0,"['man', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background', 'background']"
2223,2223,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_62409.png,a man lying on a stretcher,0,"['man', 'stretcher']"
2224,2224,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_19536.png,A woman with a long nose,0,"['woman', 'nose']"
2225,2225,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_05972.png,"a guitar, a man, and a woman",0,"['guitar', 'man', 'woman']"
2226,2226,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_23619.png,"a woman on a phone, a man on a laptop, and a woman on a desk",0,"['woman', 'phone', 'man', 'laptop', 'woman', 'desk']"
2227,2227,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_38046.png,A man and a child,0,"['man', 'child']"
2228,2228,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_78903.png,"a woman, a man, and a child",0,"['woman', 'man', 'child']"
2229,2229,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_56470.png,A dog,0,['dog']
2230,2230,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_29671.png,a father and son,0,"['father', 'son']"
2231,2231,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_31547.png,A blue star burst,0,"['star', 'burst']"
2232,2232,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_83074.png,A man pointing at something,0,"['man', 'something']"
2233,2233,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_03875.png,A dog and a cat,0,"['dog', 'cat']"
2234,2234,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_09156.png,monkeys,0,['monkey']
2235,2235,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_71089.png,"A basketball hoop, a basketball, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball hoop, a basketball",0,"['basketball', 'hoop', 'basketball', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball', 'hoop', 'basketball']"
2236,2236,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_63041.png,a woman in a turban and a man in a suit,0,"['woman', 'turban', 'man', 'suit']"
2237,2237,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_05349.png,a woman wearing a hijab and a woman wearing a black jacket,0,"['woman', 'hijab', 'woman', 'jacket']"
2238,2238,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_91730.png,a child eating a bowl of marshmallows,0,"['child', 'bowl', 'marshmallow']"
2239,2239,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_83764.png,A man holding a gun,0,"['man', 'gun']"
2240,2240,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_28691.png,Lobster,0,['Lobster']
2241,2241,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_52318.png,a man and a woman,0,"['man', 'woman']"
2242,2242,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_02719.png,a chimpanzee,0,['chimpanzee']
2243,2243,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_13528.png,A boat with people on it,0,"['boat', 'people']"
2244,2244,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_37091.png,a man cutting vegetables in the kitchen,0,"['man', 'vegetable', 'kitchen']"
2245,2245,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_09624.png,The men are laying on the ground,0,"['man', 'ground']"
2246,2246,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_38217.png,A man in a cap and a man in a blue shirt,0,"['man', 'cap', 'man', 'shirt']"
2247,2247,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_90541.png,A magician,0,['magician']
2248,2248,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_69087.png,A man in a suit and bow tie,0,"['man', 'suit', 'tie']"
2249,2249,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_03841.png,a child in a field,0,"['child', 'field']"
2250,2250,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_18379.png,"a president, a white house, and a blue background",0,"['president', 'house', 'background']"
2251,2251,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_25861.png,A man sitting on a bench in a gym,0,"['man', 'bench', 'gym']"
2252,2252,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_72915.png,soap dispenser,0,"['soap', 'dispenser']"
2253,2253,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_42650.png,A man in a suit,0,"['man', 'suit']"
2254,2254,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_78925.png,a dog,0,['dog']
2255,2255,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_79024.png,"A gun, a gun case, a gun magazine, a gun magazine case, a gun magazine, a gun magazine case, a gun magazine, a gun magazine case, a gun magazine, a gun magazine case, a gun magazine, a gun magazine case, a gun magazine, a gun magazine case, a gun magazine, a gun magazine case, a gun magazine, a gun magazine case, a gun magazine, a gun",0,"['gun', 'gun', 'case', 'gun', 'magazine', 'gun', 'magazine', 'case', 'gun', 'magazine', 'gun', 'magazine', 'case', 'gun', 'magazine', 'gun', 'magazine', 'case', 'gun', 'magazine', 'gun', 'magazine', 'case', 'gun', 'magazine', 'gun', 'magazine', 'case', 'gun', 'magazine', 'gun', 'magazine', 'case', 'gun', 'magazine', 'gun', 'magazine', 'case', 'gun', 'magazine', 'gun', 'magazine', 'case', 'gun', 'magazine', 'gun']"
2256,2256,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_47926.png,a dog,0,['dog']
2257,2257,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_87063.png,The objects are bottles of different colors and shapes,0,"['object', 'bottle', 'color', 'shape']"
2258,2258,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_51863.png,A man in a car with a rope tied to his neck,0,"['man', 'car', 'rope', 'neck']"
2259,2259,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_91367.png,two men sitting on a bench,0,"['man', 'bench']"
2260,2260,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_85912.png,"A woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a woman holding a book, a",0,"['woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book', 'woman', 'book']"
2261,2261,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_76532.png,A man with a beard and a smile,0,"['man', 'beard', 'smile']"
2262,2262,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_63715.png,two lions,0,['lion']
2263,2263,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_47809.png,a boy sleeping on the sidewalk,0,"['boy', 'sidewalk']"
2264,2264,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_19062.png,The image is of a man in a leather jacket,0,"['image', 'man', 'leather', 'jacket']"
2265,2265,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_86701.png,the twin towers,0,['tower']
2266,2266,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_65308.png,"a border patrol agent, a car, and a border wall",0,"['border', 'patrol', 'agent', 'car', 'border', 'wall']"
2267,2267,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_31824.png,A dog in a bathrobe,0,"['dog', 'bathrobe']"
2268,2268,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_53268.png,A green highway sign,0,"['highway', 'sign']"
2269,2269,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_35860.png,"a man, a woman, a stained glass window, and a man in a suit",0,"['man', 'woman', 'glass', 'window', 'man', 'suit']"
2270,2270,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_40578.png,A woman and two children,0,"['woman', 'child']"
2271,2271,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_52439.png,a woman smiling,0,['woman']
2272,2272,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_98124.png,a man in a blue shirt,0,"['man', 'shirt']"
2273,2273,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_23045.png,A man and a woman,0,"['man', 'woman']"
2274,2274,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_78956.png,A woman holding a bird,0,"['woman', 'bird']"
2275,2275,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_47521.png,A man in a suit,0,"['man', 'suit']"
2276,2276,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_84153.png,Captain America,0,"['Captain', 'America']"
2277,2277,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_79825.png,A group of people sitting on a bench,0,"['group', 'people', 'bench']"
2278,2278,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_51628.png,"a woman with blood on her face, a woman with a knife, a woman with a bloody mouth, a woman with a bloody nose, a woman with a bloody face, a woman with a bloody nose, a woman with a bloody mouth, a woman with a bloody nose, a woman with a bloody mouth, a woman with a bloody nose, a woman with a bloody nose, a woman with a bloody mouth, a",0,"['woman', 'blood', 'face', 'woman', 'knife', 'woman', 'mouth', 'woman', 'nose', 'woman', 'face', 'woman', 'nose', 'woman', 'mouth', 'woman', 'nose', 'woman', 'mouth', 'woman', 'nose', 'woman', 'nose', 'woman', 'mouth']"
2279,2279,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_32587.png,A child in a swimming pool,0,"['child', 'swimming', 'pool']"
2280,2280,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_05498.png,A man in a kitchen with a pan of hot water,0,"['man', 'kitchen', 'pan', 'water']"
2281,2281,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_17948.png,A child taking a selfie with a smartphone,0,"['child', 'selfie', 'smartphone']"
2282,2282,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_05297.png,a woman with a bruised eye,0,"['woman', 'eye']"
2283,2283,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_16874.png,a child and a toy,0,"['child', 'toy']"
2284,2284,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_52738.png,A rabbit dressed as a devil,0,"['rabbit', 'devil']"
2285,2285,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_59623.png,A man and a woman are shouting at each other,0,"['man', 'woman']"
2286,2286,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_43216.png,indian flag and indian flag,0,"['flag', 'flag']"
2287,2287,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_32891.png,a man and a woman pointing to a building,0,"['man', 'woman', 'building']"
2288,2288,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_98351.png,a baker in a bakery,0,"['baker', 'bakery']"
2289,2289,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_27485.png,"a man in a suit, a woman in a hijab, and a man in a hat",0,"['man', 'suit', 'woman', 'hijab', 'man', 'hat']"
2290,2290,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_18052.png,A woman is sitting on a yoga mat,0,"['woman', 'yoga', 'mat']"
2291,2291,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_91803.png,A man with a beard and a white shirt,0,"['man', 'beard', 'shirt']"
2292,2292,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_04876.png,A fishing hook,0,"['fishing', 'hook']"
2293,2293,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_27934.png,A group of people in military uniforms,0,"['group', 'people', 'uniform']"
2294,2294,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_03189.png,a handshake,0,['handshake']
2295,2295,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_40576.png,"A hat, a tie, and a man in a suit",0,"['hat', 'tie', 'man', 'suit']"
2296,2296,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_39726.png,a man and a woman standing in front of a fence,0,"['man', 'woman', 'front', 'fence']"
2297,2297,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_28716.png,"A soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform, a soldier in uniform,",0,"['soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform', 'soldier', 'uniform']"
2298,2298,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_30598.png,A smiling man with a beard and a turban,0,"['man', 'beard', 'turban']"
2299,2299,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_92643.png,A human head with a speech bubble in the middle,0,"['head', 'speech', 'bubble']"
2300,2300,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_13426.png,two women holding rainbow flags,0,"['woman', 'rainbow', 'flag']"
2301,2301,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_49061.png,A goat,0,['goat']
2302,2302,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_02143.png,A man with a beard and a white shirt,0,"['man', 'beard', 'shirt']"
2303,2303,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_51390.png,"a wheelchair, a woman in a wheelchair, a window, and a door",0,"['wheelchair', 'woman', 'wheelchair', 'window', 'door']"
2304,2304,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_05813.png,A McDonald's restaurant,0,"['McDonald', 'restaurant']"
2305,2305,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_05912.png,a man with a finger on his nose,0,"['man', 'finger', 'nose']"
2306,2306,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_89153.png,A man in a suit and tie,0,"['man', 'suit']"
2307,2307,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_04765.png,a soldier in a desert,0,"['soldier', 'desert']"
2308,2308,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_87604.png,a man standing next to an old truck,0,"['man', 'truck']"
2309,2309,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_48250.png,a man with a mustache,0,"['man', 'mustache']"
2310,2310,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_72839.png,A man in a suit,0,"['man', 'suit']"
2311,2311,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_90856.png,"a deer, a hunter, and a rifle",0,"['deer', 'hunter', 'rifle']"
2312,2312,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_19342.png,A man in a suit and tie and a woman in a dress,0,"['man', 'suit', 'tie', 'woman', 'dress']"
2313,2313,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_91072.png,Two men on horses,0,"['man', 'horse']"
2314,2314,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_45189.png,a man holding a gold card,0,"['man', 'gold', 'card']"
2315,2315,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_30896.png,a man with a smile on his face,0,"['man', 'smile', 'face']"
2316,2316,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_69487.png,a monkey and a business suit,0,"['monkey', 'business', 'suit']"
2317,2317,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_68019.png,A man with a beard and a beard,0,"['man', 'beard', 'beard']"
2318,2318,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_95072.png,A man in a suit,0,"['man', 'suit']"
2319,2319,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_93087.png,A man with a beard,0,"['man', 'beard']"
2320,2320,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_21859.png,A man and a woman,0,"['man', 'woman']"
2321,2321,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_51462.png,a man laughing in the woods,0,"['man', 'wood']"
2322,2322,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_43608.png,a woman with long hair sitting on a red pillow,0,"['woman', 'hair', 'pillow']"
2323,2323,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_07218.png,spongebob squarepants,0,['squarepant']
2324,2324,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_03794.png,a woman holding a sign with a rainbow flag and a wooden cross,0,"['woman', 'sign', 'rainbow', 'flag', 'cross']"
2325,2325,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_91075.png,A group of children running in the street,0,"['group', 'child', 'street']"
2326,2326,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_89612.png,A man with a hand on his face,0,"['man', 'hand', 'face']"
2327,2327,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_35279.png,a man and a woman,0,"['man', 'woman']"
2328,2328,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_59806.png,Donald Trump,0,"['Donald', 'Trump']"
2329,2329,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_72358.png,"a police officer, a camera, and a lens",0,"['police', 'officer', 'camera', 'lens']"
2330,2330,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_87693.png,A man sitting at his desk with a laptop and a pen in his hand,0,"['man', 'desk', 'laptop', 'pen', 'hand']"
2331,2331,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_79516.png,"the city hall, the castle, the market square, the church, the clock tower, the clock, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower, the clock tower,",0,"['city', 'hall', 'castle', 'market', 'square', 'church', 'clock', 'tower', 'clock', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower', 'clock', 'tower']"
2332,2332,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_27308.png,A man in a suit,0,"['man', 'suit']"
2333,2333,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_91840.png,The objects are the people in the image,0,"['object', 'people', 'image']"
2334,2334,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_48361.png,two women in black robes sitting on the ground,0,"['woman', 'robe', 'ground']"
2335,2335,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_90625.png,"a baby, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a cat, a dog, a",0,"['baby', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog', 'cat', 'dog']"
2336,2336,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_69428.png,A woman in a dress holding a goat,0,"['woman', 'dress', 'goat']"
2337,2337,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_54276.png,a man in a wheelchair holding a pair of shoes,0,"['man', 'wheelchair', 'pair', 'shoe']"
2338,2338,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_10759.png,A woman laughing,0,['woman']
2339,2339,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_37609.png,Orangutan,0,['Orangutan']
2340,2340,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_91806.png,A man in a suit and tie standing in front of a mirror,0,"['man', 'suit', 'front', 'mirror']"
2341,2341,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_12507.png,"a mannequin, a woman, a man, a woman, a mannequin, a woman, a mannequin, a woman, a mannequin, a woman, a mannequin, a woman, a mannequin, a woman, a mannequin, a woman, a mannequin, a woman, a mannequin, a woman, a mannequin, a woman",0,"['mannequin', 'woman', 'man', 'woman', 'mannequin', 'woman', 'mannequin', 'woman', 'mannequin', 'woman', 'mannequin', 'woman', 'mannequin', 'woman', 'mannequin', 'woman', 'mannequin', 'woman', 'mannequin', 'woman', 'mannequin', 'woman']"
2342,2342,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_96734.png,"a woman sitting at a table with a laptop, a woman sitting at a table with a laptop, a woman sitting at a table with a laptop, a woman sitting at a table with a laptop, a woman sitting at a table with a laptop, a woman sitting at a table with a laptop, a woman sitting at a table with a laptop, a woman sitting at a table with a laptop, a woman sitting at a",0,"['woman', 'table', 'laptop', 'woman', 'table', 'laptop', 'woman', 'table', 'laptop', 'woman', 'table', 'laptop', 'woman', 'table', 'laptop', 'woman', 'table', 'laptop', 'woman', 'table', 'laptop', 'woman', 'table', 'laptop', 'woman']"
2343,2343,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_36597.png,"a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a man drinking a beer, a",0,"['man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer', 'man', 'beer']"
2344,2344,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_83402.png,a car engine,0,"['car', 'engine']"
2345,2345,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_09768.png,a group of children,0,"['group', 'child']"
