,filename,caption_generated,Pass(0)/Fail(1)
3131,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_62047.png,a man with a beard and a stethoscope,0
3132,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_63281.png,"a man in a hat, a man in a suit, a man in a tie, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a man in a suit, a",0
3133,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_14830.png,A tiger,0
3134,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_04278.png,a woman with long hair,0
3135,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_31742.png,"a classroom, a teacher, and a student",0
3136,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_98473.png,"a table, three men, and a cell phone",0
3137,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_17698.png,baboons,0
3138,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_34659.png,"Clouds, a lake, and a mountain range",0
3139,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_94108.png,a group of people dressed in rainbow costumes,0
3140,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_14870.png,a chimpanzee,0
3141,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_15409.png,elton john,0
3142,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_71436.png,A man with a beard and a smile,0
3143,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_63028.png,A cow,0
3144,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_12748.png,A woman in lingerie,0
3145,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_16048.png,A family gathering,0
3146,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_38271.png,Grumpy cat,0
3147,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_02315.png,Pence,0
3148,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_27614.png,"a man with a black shirt, a black hat, and a black face",0
3149,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_96328.png,a woman in a hospital bed,0
3150,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_98246.png,A bearded man with a mouth open and a mouth full of teeth,0
3151,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_90247.png,"a wagon, a man, and a horse",0
3152,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_94018.png,A group of people,0
3153,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_51768.png,a couple riding bicycles,0
3154,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_20685.png,A group of people in a pickup truck,0
3155,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_21078.png,"The president of the united states, vice president mike pence, and the vice president of the united states, mike pence",0
3156,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_03172.png,Plastic bags,0
3157,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_10436.png,Two children in a pool,0
3158,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_71624.png,a tank,0
3159,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_34825.png,A monkey with a bloody face,0
3160,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_35417.png,Donald Trump,0
3161,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_24875.png,A woman with a smile on her face,0
3162,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_30826.png,a goat,0
3163,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_69054.png,Cigarettes,0
3164,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_67831.png,A woman hanging clothes on a clothesline,0
3165,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_07318.png,Donald Trump,0
3166,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_23645.png,"a woman in a black dress, a woman in a blue dress, a woman in a black dress, a woman in a blue dress, a woman in a black dress, a woman in a blue dress, a woman in a black dress, a woman in a blue dress, a woman in a black dress, a woman in a blue dress, a woman in a black dress, a woman in a blue dress, a",0
3167,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_47286.png,"a rope, a noose, and a noose",0
3168,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_31625.png,a woman wearing a turban,0
3169,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_53806.png,a man jumping,0
3170,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_03957.png,"A dart, a dartboard, a dart, a dartboard, a dart, a dartboard, a dart, a dartboard, a dart, a dartboard, a dart, a dartboard, a dart, a dartboard, a dart, a dart, a dartboard, a dart, a dart, a dartboard, a dart, a dart, a dartboard, a dart, a dart,",0
3171,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_79485.png,a boy with down syndrome,0
3172,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_95173.png,a man in a suit talking on a phone,0
3173,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_56082.png,a group of men in blue shirts,0
3174,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_82507.png,a man smiling,0
3175,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_94678.png,"A wheelchair, a laptop, and a man in a wheelchair",0
3176,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_98346.png,A woman holding a yellow balloon,0
3177,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_30142.png,A mugshot of a man,0
3178,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_95874.png,A woman in a restaurant,0
3179,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_86974.png,A man with a beard and a white shirt,0
3180,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_42568.png,"a man holding a box, a man holding a paper, a man holding a tablet, a man holding a paper, a man holding a tablet, a man holding a paper, a man holding a tablet, a man holding a paper, a man holding a tablet, a man holding a paper, a man holding a tablet, a man holding a paper, a man holding a tablet, a man holding a paper, a",0
3181,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_90285.png,a man with dreadlocks,0
3182,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_30629.png,"a police officer, a classroom, and a child",0
3183,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_46507.png,a woman in a fur coat holding a box of gifts,0
3184,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_21435.png,"a man in a suit and tie, a man in a suit and tie, a man in a suit and tie, a man in a suit and tie, a man in a suit and tie, a man in a suit and tie, a man in a suit and tie, a man in a suit and tie, a man in a suit and tie, a man in a suit and tie, a man in a suit",0
3185,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_18547.png,"A rifle, a shotgun, a pistol, a rifle, a shotgun, a pistol, a rifle, a shotgun, a pistol, a rifle, a shotgun, a pistol, a rifle, a shotgun, a pistol, a rifle, a shotgun, a pistol, a rifle, a shotgun, a pistol, a rifle, a shotgun, a pistol, a rifle, a shotgun, a pistol, a rifle, a",0
3186,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_57401.png,A fire,0
3187,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_58016.png,Bernie Sanders and Hillary Clinton,0
3188,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_97860.png,"a man in a suit and tie, a briefcase, and a phone",0
3189,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_76023.png,a woman in an orange space suit,0
3190,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_19258.png,A woman is sitting on a yoga mat,0
3191,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_05327.png,A woman with long hair,0
3192,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_64350.png,A man in a suit and tie standing next to a shopping cart,0
3193,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_07325.png,Uncle Sam,0
3194,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_25467.png,A man driving a bus,0
3195,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_01423.png,A man and a woman in bed,0
3196,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_84106.png,"a car, a woman, and a man",0
3197,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_75624.png,virtual reality headset,0
3198,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_47350.png,Batman,0
3199,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_31590.png,"a man in a wheelchair, a woman in a wheelchair, a woman in a wheelchair, a man in a wheelchair, a woman in a wheelchair, a man in a wheelchair, a woman in a wheelchair, a man in a wheelchair, a woman in a wheelchair, a man in a wheelchair, a woman in a wheelchair, a man in a wheelchair, a woman in a wheelchair, a man in a wheelchair, a",0
3200,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_75308.png,"a man in a suit, a woman in a dress, a man in a tie, a woman in a dress, a man in a suit, a woman in a dress, a man in a tie, a woman in a dress, a man in a tie, a woman in a dress, a man in a tie, a woman in a dress, a man in a tie, a woman in a dress, a",0
3201,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_29756.png,A man wearing a green hat,0
3202,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_16529.png,soap bubbles,0
3203,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_91845.png,two young girls in the ocean,0
3204,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_84910.png,"a man in a hat, a woman in a coat, and a crowd of people",0
3205,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_08937.png,"A baseball bat, a broken television, and a pair of shoes",0
3206,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_38927.png,"a man in uniform, a man in a suit, and a man in a turban",0
3207,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_13045.png,a woman sitting at a desk in a room with a green door,0
3208,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_15072.png,Sheep,0
3209,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_85496.png,"A snail, a road, a car, a road sign, a road sign, a snail, a snail shell, a snail shell, a snail, a snail shell, a snail, a snail shell, a snail, a snail shell, a snail, a snail shell, a snail, a snail shell, a snail, a snail shell, a snail, a snail shell, a snail, a snail shell, a",0
3210,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_52407.png,a man and a woman,0
3211,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_84061.png,angel wings,0
3212,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_09657.png,A group of men in suits and ties,0
3213,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_12096.png,a man in a white robe holding a knife,0
3214,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_10385.png,"A mermaid, a pipe, a hook, a hookah, a hook, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah, a hookah,",0
3215,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_17205.png,a brain,0
3216,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_31609.png,A man in a fur coat,0
3217,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_73506.png,"a soldier, a child, and a wall",0
3218,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_23694.png,The objects are the objects of the quran,0
3219,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_46239.png,a man laughing in the woods,0
3220,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_25806.png,People in a pickup truck,0
3221,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_73816.png,"a group of soldiers, a group of soldiers, and a group of soldiers",0
3222,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_19075.png,A woman with a long nose,0
3223,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_59817.png,a cat and a child,0
3224,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_76180.png,gummy bears,0
3225,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_89250.png,A man in military uniform sitting on a bench,0
3226,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_20184.png,The people in the image are protesting against the government,0
3227,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_52801.png,moray eel,0
3228,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_08372.png,"a child, a child's hand, a child's face, a child's hands, a child's feet, a child's hands, a child's face, a child's feet, a child's hands, a child's face, a child's feet, a child's hands, a child's face, a child's feet, a child's hands, a child's face, a child's feet, a child",0
3229,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_96421.png,a mother and daughter,0
3230,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_75192.png,a group of men wearing white headdresses,0
3231,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_07259.png,"A dog, a car, and a sun visor",0
3232,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_19705.png,a man in a suit and tie,0
3233,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_84790.png,Donald Trump,0
3234,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_64321.png,Gorilla,0
3235,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_98416.png,a man with a mustache,0
3236,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_01268.png,The couple is hugging each other,0
3237,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_37915.png,A woman with tattoos,0
3238,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_37259.png,a hand holding a barbed wire fence,0
3239,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_56981.png,a prison guard tower,0
3240,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_96735.png,A train,0
3241,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_59061.png,a homeless man sleeping on a bed,0
3242,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_40167.png,puffin,0
3243,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_72940.png,female symbol,0
3244,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_75910.png,a woman with her hands outstretched,0
3245,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_95380.png,A man in uniform standing with his hands on his hips,0
3246,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_76259.png,a dog,0
3247,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_35218.png,"a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a woman in a dress, a",0
3248,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_62081.png,The objects present in this image are the objects present in this image,0
3249,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_81457.png,The people in the image are waving their hands in the air,0
3250,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_46895.png,A dog,0
3251,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_20795.png,,0
3252,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_03246.png,A man wearing glasses,0
3253,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_79182.png,A tiger,0
3254,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_70465.png,a man and a woman,0
3255,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_54038.png,"The objects present in this image are a man, woman, and child",0
3256,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_43265.png,"A man standing on a rock, looking out to sea, with a bird flying in the air",0
3257,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_06349.png,the obama and michelle obama,0
3258,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_05978.png,"a bicycle, a man, and a bicycle",0
3259,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_19308.png,a cat,0
3260,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_16098.png,A man and a woman are hanging from a brick wall,0
3261,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_85290.png,A woman wearing a purple turban,0
3262,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_94085.png,"a flag, a man, and a building",0
3263,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_02841.png,a man with a mustache,0
3264,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_59478.png,a nasa space shuttle,0
3265,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_82076.png,A cat,0
3266,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_83219.png,A black squirrel,0
3267,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_69013.png,A cat,0
3268,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_96587.png,A man and a boy,0
3269,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_27918.png,"A television set, a camera, and a person",0
3270,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_18406.png,"a dog, a baby, and a woman",0
3271,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_09623.png,"A gun, a gun rack, and a gun rack",0
3272,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_13924.png,a man and a woman sitting on a couch,0
3273,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_75204.png,"a man, a woman, a man, a woman, a man, a woman, a man, a woman, a man, a woman, a man, a woman, a man, a woman, a man, a woman, a man, a woman, a man, a woman, a man, a woman, a man, a woman, a man, a woman, a man, a woman, a",0
3274,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_26738.png,a man in a suit and a man in a suit jacket,0
3275,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_48926.png,A young boy and girl in formal dress,0
3276,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_30847.png,a man with a shaved head,0
3277,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_72941.png,the twin towers,0
3278,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_25849.png,"A goat, a man, and a cell phone",0
3279,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_36452.png,"a bible, a man in a suit, and a bible",0
3280,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_03968.png,a man and a woman kissing their newborn baby,0
3281,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_50619.png,a man and a woman in bed,0
3282,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_16749.png,"Refrigerators, washing machines, and other appliances",0
3283,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_16340.png,a man with his fist raised,0
3284,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_28764.png,"a man in a suit, a woman in a wig, and a man in a blue wig",0
3285,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_84013.png,a goat,0
3286,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_73091.png,a woman carrying a child,0
3287,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_61378.png,A woman sitting on the floor in a dark hallway with a shadow of a man standing behind her,0
3288,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_58309.png,A man with his hands on his face,0
3289,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_56708.png,A woman kissing a man,0
3290,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_16029.png,A pirate costume,0
3291,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_40217.png,"the president of the united states, the vice president, and the first lady",0
3292,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_63910.png,Two babies,0
3293,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_26381.png,"a hammer and sickle, a red star, and a hammer",0
3294,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_92578.png,a nativity scene,0
3295,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_15290.png,A woman's hand holding a brown leather wallet,0
3296,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_07926.png,the president of the united states and his wife,0
3297,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_86215.png,Two women in black,0
3298,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_20567.png,A car accident,0
3299,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_54083.png,a man with his fist raised,0
3300,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_37825.png,"a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a woman holding a sign, a",0
3301,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_84951.png,A child in a white dress,0
3302,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_09516.png,"A sign, a palm tree, and a building",0
3303,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_54981.png,a man laughing in the woods,0
3304,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_85362.png,"a police officer, a man in a white shirt, and a man in a blue shirt",0
3305,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_96213.png,"A soldier, a bagpipe, and a bagpipe band",0
3306,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_01472.png,A woman wearing a hijab,0
3307,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_41830.png,A woman with her hands on her head,0
3308,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_36781.png,a child with a toothache,0
3309,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_07836.png,The people of syria,0
3310,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_57893.png,A man sitting on a couch holding a glass of wine,0
3311,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_58649.png,A woman in a black crop top and jeans,0
3312,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_82950.png,a harry potter car,0
3313,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_34506.png,"a woman, a man, and a dog",0
3314,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_51249.png,a michelle obama,0
3315,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_47628.png,a chimpanzee,0
3316,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_93260.png,A man in a leather jacket,0
3317,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_79054.png,Donald Trump,0
3318,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_37408.png,"a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a dog, a",0
3319,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_93614.png,a man and a woman,0
3320,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_72456.png,a woman holding a microphone,0
3321,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_73105.png,The women's national soccer team,0
3322,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_28196.png,"a man in a sequin dress, a man with a red and blue necklace, and a man with a black and white wig",0
3323,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_09283.png,,0
3324,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_94372.png,"The objects present in this image are the american flag, the man in the suit, and the man pointing at the camera",0
3325,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_75806.png,"The men in the photo are members of the nazi party, and they are raising their right hands in salute",0
3326,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_46532.png,"a portrait of a man in uniform, a portrait of a man in uniform, and a portrait of a man in uniform",0
3327,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_71083.png,Two baby chicks,0
3328,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_50361.png,A goat,0
3329,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_65712.png,a child,0
3330,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_84756.png,a man wearing glasses and a tie,0
3331,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_15374.png,a man in a blue suit and a man in a red suit,0
3332,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_72301.png,dogs jumping over a fence,0
3333,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_80169.png,A star wars costume,0
3334,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_24918.png,Volkswagen Golf,0
3335,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_53084.png,a woman and a man,0
3336,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_91853.png,The man is wearing a colorful headdress and has a colorful face paint,0
3337,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_47391.png,"a police officer, a school principal, and a group of children",0
3338,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_50834.png,Donald Trump and Melania Trump,0
3339,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_57962.png,A tiger,0
3340,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_49703.png,"a nazi uniform, a swastika, and a nazi flag",0
3341,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_79258.png,A moray eel,0
3342,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_45630.png,A pregnant woman,0
3343,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_61820.png,a man giving a thumbs up,0
3344,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_30576.png,The image is of a rabbi with a long beard and a black hat,0
3345,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_45179.png,"a newborn baby, a mother, and a father",0
3346,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_18290.png,A woman is doing a plank exercise on an exercise ball,0
3347,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_25830.png,Donald Trump,0
3348,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_93620.png,a man and a goat,0
3349,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_27568.png,"a man, a woman, a dog, a cat, a bird, a tree, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a car, a",0
3350,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_12450.png,A woman in a dress,0
3351,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_79815.png,A woman in a shopping cart,0
3352,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_58971.png,a man and a woman,0
3353,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_59240.png,A woman with a microphone,0
3354,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_92534.png,a woman and a child,0
3355,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_50643.png,A flock of ducks,0
3356,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_84237.png,"A goat, a tree, and a crowd",0
3357,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_26379.png,pizza,0
3358,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_75320.png,A fire,0
3359,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_67014.png,Donald Trump and Hillary Clinton,0
3360,/kaggle/input/facebookhatefuldataset-withouttextcaptions/filtered_15243.png,A cat,0
